company_permalink,company_name,homepage_url,company_category_list,funding_total_usd,status,company_country_code,company_city,funding_rounds,founded_at,first_funding_at,last_funding_at,time_before_first_fund,employee_count,number_of_technologies,annual_rev
/organization/24-hour-pro-muscle-gym,24 Hour Pro Muscle Gym,http://24hourpromusclegym.com,Sports,0.0,operating,USA,Rockledge,1,2014-07-15 00:00:00.000000000,2014-10-23,2014-10-23,100 days 00:00:00,0,3,
/organization/24-media-network,24 Media Network,http://nyheter24.se,News,1209701.0,operating,SWE,Stockholm,2,2004-12-07 20:46:43.240577680,2008-09-01,2009-01-01,1363 days 03:13:16.759422320,22,21,306000.0
/organization/247-learning-private,24x7 Learning,http://www.24x7learning.com,EdTech|Education|Systems,4000000.0,operating,IND,Bangalore,1,2001-01-01 00:00:00.000000000,2007-11-06,2007-11-06,2500 days 00:00:00,51,7,16419000.0
/organization/247-techies,247 Techies,http://www.247techies.com,Hardware + Software,600000.0,operating,USA,New York,1,2009-02-10 20:46:43.240577680,2012-11-05,2012-11-05,1363 days 03:13:16.759422320,27,6,3376000.0
/organization/24fab,24fab,https://www.24fab.com/,missing,0.0,operating,ESP,Madrid,2,2010-12-17 20:46:43.240577680,2014-09-11,2015-07-20,1363 days 03:13:16.759422320,2,4,
/organization/24fundraiser-com,24Fundraiser.com,http://www.24Fundraiser.com,Non Profit|Social Fundraising,400000.0,operating,USA,Willowbrook,1,2007-08-01 00:00:00.000000000,2014-05-01,2014-05-01,2465 days 00:00:00,3,21,
/organization/24h00,24h00,http://www.boosket.com/,Advertising|E-Commerce|Marketing Automation,0.0,closed,FRA,Paris,1,2006-01-01 00:00:00.000000000,2006-08-01,2006-08-01,212 days 00:00:00,0,3,
/organization/24i,24i,http://www.24i.com/,Internet,2000000.0,operating,NLD,Amsterdam,1,2009-01-01 00:00:00.000000000,2015-04-10,2015-04-10,2290 days 00:00:00,210,14,10000000.0
/organization/24m-technologies,24M Technologies,http://24-m.com,Clean Technology,16000000.0,operating,USA,Cambridge,1,2010-01-01 00:00:00.000000000,2010-08-16,2010-08-16,227 days 00:00:00,110,13,35000000.0
/organization/24me,24me,http://www.twentyfour.me,Artificial Intelligence|Big Data|Marketplaces|Productivity,0.0,operating,MNE,missing,1,2013-01-01 00:00:00.000000000,2014-05-02,2014-05-02,486 days 00:00:00,8,13,
/organization/24pagebooks,24PageBooks,http://24pagebooks.com,Software,50000.0,closed,USA,Rochester,1,2010-01-01 00:00:00.000000000,2011-05-24,2011-05-24,508 days 00:00:00,0,0,1400000.0
/organization/24symbols,24Symbols,http://www.24symbols.com,Software|Textbooks,2942768.889,operating,ESP,Madrid,3,2010-08-07 00:00:00.000000000,2010-10-20,2013-05-15,74 days 00:00:00,12,17,118000.0
/organization/24tidy,24tidy,http://24tidy.com,Services,1856561.0,operating,CHN,missing,2,2010-04-03 20:46:43.240577680,2013-12-27,2014-07-14,1363 days 03:13:16.759422320,54,2,6000000.0
/organization/250ok,250ok,http://250ok.com,Software,300000.0,operating,USA,Indianapolis,2,2012-01-01 00:00:00.000000000,2012-09-01,2014-03-01,244 days 00:00:00,7,9,4000000.0
/organization/25eight,25eight,http://25eightsoftware.com,DIY|Electronics|Software,25000.0,closed,USA,San Francisco,1,2006-05-03 20:46:43.240577680,2010-01-26,2010-01-26,1363 days 03:13:16.759422320,0,10,
/organization/265-network,265 Network,http://www.265.com,Software,2000000.0,operating,CHN,Beijing,1,2004-01-01 00:00:00.000000000,2004-12-01,2004-12-01,335 days 00:00:00,0,0,
/organization/27-bards,27 bards,http://27bards.com,Software|Tourism,0.0,operating,USA,Stanford,1,2011-01-01 00:00:00.000000000,2012-11-06,2012-11-06,675 days 00:00:00,0,2,2000000.0
/organization/27-perry,27 Perry,http://www.27perry.com,E-Commerce|Finance|Marketplaces,118000.0,closed,USA,Boulder,1,2012-07-25 00:00:00.000000000,2012-05-17,2012-05-17,-69 days +00:00:00,0,5,
/organization/280-north,280 North,http://280north.com,Presentations|Software,250000.0,acquired,USA,San Francisco,2,2004-04-07 20:46:43.240577680,2008-01-01,2008-03-01,1363 days 03:13:16.759422320,0,13,
/organization/28msec,28msec,http://www.28msec.com,Cloud Computing|Databases|Software|Web Development,5844811.0,operating,USA,Palo Alto,1,2008-01-01 00:00:00.000000000,2013-10-28,2013-10-28,2127 days 00:00:00,1,6,
/organization/29west,29West,http://www.informatica.com/us/products/messaging/#fbid=UCXENH4s-Pb,missing,0.0,acquired,USA,missing,1,2003-06-20 20:46:43.240577680,2007-03-15,2007-03-15,1363 days 03:13:16.759422320,5500,36,1413870000.0
/organization/2b-angels,2B Angels,http://www.2b-angels.com,missing,0.0,operating,ISR,Tel Aviv,1,2009-01-01 00:00:00.000000000,2013-11-01,2013-11-01,1765 days 00:00:00,6,9,
/organization/2c2p,2C2P,http://www.2c2p.com,E-Commerce|Mobile Commerce|Payments|Software,10000000.0,operating,SGP,missing,3,2003-01-01 00:00:00.000000000,2011-01-01,2015-04-27,2922 days 00:00:00,390,26,21415000.0
/organization/2can,2can,http://2can.ru,Credit Cards|Mobile,8300000.0,operating,RUS,Moscow,3,2012-04-12 00:00:00.000000000,2012-09-01,2015-11-18,142 days 00:00:00,22,10,11498000.0
/organization/2checkout-com,2Checkout,http://www.2checkout.com,E-Commerce,72000000.0,operating,USA,Columbus,2,1999-01-01 00:00:00.000000000,2014-07-16,2015-09-15,5675 days 00:00:00,180,26,50000000.0
/organization/2code-online,2CODE Online,http://www.2codeonline.com,Internet|Software|Web Development,0.0,operating,ARG,missing,1,2008-10-01 00:00:00.000000000,2008-01-01,2008-01-01,-274 days +00:00:00,3,3,42000.0
/organization/2crisk,2CRisk,http://www.2crisk.com.au,Software,383000.0,operating,AUS,Brisbane,2,2010-07-01 00:00:00.000000000,2010-04-01,2012-10-10,-91 days +00:00:00,0,13,35000000.0
/organization/2d2c,2d2c,http://www.2d2c.com,Hardware + Software,2941000.0,operating,USA,Lincolnshire,3,2005-07-13 20:46:43.240577680,2009-04-07,2011-01-18,1363 days 03:13:16.759422320,0,1,
/organization/2degreesmobile,2degreesmobile,http://www.2degreesmobile.co.nz/home,Mobile,165000000.0,operating,NZL,Auckland,1,2009-01-01 00:00:00.000000000,2013-06-18,2013-06-18,1629 days 00:00:00,23,15,4584000.0
/organization/2dheat,2DHeat,http://www.2dheat.com/,Clean Technology,474116.5611,operating,GBR,Warrington,4,2011-01-29 20:46:43.240577680,2014-10-24,2014-10-24,1363 days 03:13:16.759422320,5,7,
/organization/2duche,2Duche,http://www.2duche.com,E-Commerce,0.0,operating,CHN,Shanghai,2,2002-09-06 20:46:43.240577680,2006-06-01,2010-08-01,1363 days 03:13:16.759422320,0,1,
/organization/2go-software-solutions,2GO Mobile Solutions,http://www.2gosoftware.com,Software,275000.0,operating,USA,Plano,1,2008-01-01 00:00:00.000000000,2010-04-09,2010-04-09,829 days 00:00:00,9,2,4163000.0
/organization/2heuresavant,2heuresavant,http://www.2heuresavant.com/spectacles,Discounts|Entertainment|Internet|Ticketing,33457.0,operating,FRA,Paris,1,2010-01-01 00:00:00.000000000,2010-07-01,2010-07-01,181 days 00:00:00,0,4,
/organization/2houses,2houses,http://www.2houses.com,Curated Web,966728.0,operating,BEL,Bel,2,2011-05-01 00:00:00.000000000,2011-08-08,2012-11-09,99 days 00:00:00,7,15,2874000.0
/organization/2lemetry,2lemetry,http://2lemetry.com,Internet of Things|M2M|Software,4000000.0,acquired,USA,Denver,1,2011-09-01 00:00:00.000000000,2015-01-09,2015-01-09,1226 days 00:00:00,14,2,5200000.0
/organization/2morrow-mobile,2Morrow Inc,http://www.2morrowinc.com,Application Platforms|Health and Wellness|Mobile|Mobile Health|Software,300000.0,operating,USA,Kirkland,2,2012-01-01 00:00:00.000000000,2014-05-15,2015-03-16,865 days 00:00:00,23,12,2000000.0
/organization/2nd-screen-games,2nd Screen Games,http://www.2ndsg.com,missing,0.0,closed,USA,San Francisco,1,2009-03-08 20:46:43.240577680,2012-12-01,2012-12-01,1363 days 03:13:16.759422320,0,0,
/organization/2nd-story-software-inc,"2nd Story Software, Inc.",http://www.taxact.com,Software,85000000.0,acquired,USA,Cedar Rapids,1,1998-02-15 00:00:00.000000000,2005-03-30,2005-03-30,2600 days 00:00:00,310,16,220000000.0
/organization/2nd-watch,2nd Watch,http://2ndwatch.com,Cloud Infrastructure|Corporate IT|Enterprise Software,37644420.0,operating,USA,Seattle,4,2010-01-01 00:00:00.000000000,2011-12-06,2014-10-14,704 days 00:00:00,250,17,45000000.0
/organization/2nite2nite-net,2Nite2Nite.net,http://www.2nite2nite.net,Advertising|Media,6000.0,operating,USA,Elk Grove,1,2013-09-13 00:00:00.000000000,2014-09-13,2014-09-13,365 days 00:00:00,0,1,
/organization/2redbeans,2RedBeans,http://www.2redbeans.com/en,Curated Web|Online Dating|Social Network Media,2300000.0,operating,USA,Dublin,1,2010-08-01 00:00:00.000000000,2014-10-15,2014-10-15,1536 days 00:00:00,21,22,10200000.0
/organization/2sms,2sms,http://2sms.com,Messaging,939000.0,operating,USA,Schaumburg,1,2004-02-06 20:46:43.240577680,2007-11-01,2007-11-01,1363 days 03:13:16.759422320,0,0,
/organization/2theloo,2theloo,http://www.2theloo.com,Hospitality,0.0,operating,NLD,missing,1,2011-02-17 00:00:00.000000000,2013-07-10,2013-07-10,874 days 00:00:00,63,13,286000.0
/organization/2threads,2threads,http://www.2threads.com,Art|Beauty|Fashion|Lifestyle|Music|Social Media|Social Network Media,300000.0,operating,AUS,Sydney,2,2004-05-01 00:00:00.000000000,2007-08-01,2008-06-01,1187 days 00:00:00,0,4,2400000.0
/organization/2u,2U Inc.,http://2u.com,EdTech|Education|Software,95875000.0,ipo,USA,Hyattsville,6,2008-01-01 00:00:00.000000000,2009-03-25,2013-10-21,449 days 00:00:00,4100,15,945682000.0
/organization/2vancouver,2Vancouver,http://2vancouver.com,E-Commerce|Navigation|Tourism,80000.0,operating,CAN,Vancouver,1,2012-01-25 00:00:00.000000000,2011-06-01,2011-06-01,-238 days +00:00:00,42,4,2659000.0
/organization/2win-solutions,2Win-Solutions,http://www.TicTacDo.com,Collaboration|Networking|Project Management|SaaS|Software|Task Management,0.0,closed,ISR,Ra'anana,1,2004-04-07 20:46:43.240577680,2008-01-01,2008-01-01,1363 days 03:13:16.759422320,0,2,
/organization/2wire,2Wire,http://www.2wire.com,Curated Web,162000000.0,acquired,USA,San Jose,5,1996-02-06 20:46:43.240577680,1999-11-01,2003-05-12,1363 days 03:13:16.759422320,190,1,18445000.0
/organization/3-day-blinds,3 day Blinds,http://www.3dayblinds.com,Interior Design|Retail|Services,0.0,acquired,USA,Irvine,1,1984-01-01 00:00:00.000000000,1998-03-13,1998-03-13,5185 days 00:00:00,810,13,107253000.0
/organization/3-four-5-group,3 Four 5 Group,http://beegreenenergyllc.com/,Energy|Energy Efficiency|Solar,0.0,operating,USA,Las Vegas,1,2012-12-04 00:00:00.000000000,2013-10-21,2013-10-21,321 days 00:00:00,0,1,
/organization/3-minute,3 Minute,http://3minute-inc.com/,Internet,0.0,operating,JPN,Tokyo,1,2011-05-20 20:46:43.240577680,2015-02-12,2015-02-12,1363 days 03:13:16.759422320,13,17,407000.0
/organization/3-v-biosciences,3-V Biosciences,http://www.3vbio.com,Biotechnology,128477567.0,operating,USA,Menlo Park,7,2007-03-01 00:00:00.000000000,2007-05-22,2015-03-17,82 days 00:00:00,0,4,2900000.0
/organization/30-second-showcase,30 Second Showcase,http://www.30secondshowcase.com,Apps|Creative|Design|Finance|Mobile|Photography|Software,25000.0,operating,USA,Clifton,1,2013-04-01 00:00:00.000000000,2013-05-20,2013-05-20,49 days 00:00:00,10,0,10000000.0
/organization/303-luxury-car-service,303 Luxury Car Service,http://www.303luxurycarservice.com/,Transportation,0.0,operating,USA,Denver,1,2013-09-16 00:00:00.000000000,2013-10-25,2013-10-25,39 days 00:00:00,1,8,
/organization/30secondstofly-claire,30SecondsToFly - Claire,http://www.30secondstofly.com,missing,0.0,closed,THA,missing,1,2015-04-15 00:00:00.000000000,2015-09-30,2015-09-30,168 days 00:00:00,16,7,2000000.0
/organization/312-capital,312 Capital,http://www.312capital.com/,Finance|FinTech,500000.0,operating,USA,Chicago,1,2013-01-23 00:00:00.000000000,2014-09-16,2014-09-16,601 days 00:00:00,0,9,2400000.0
/organization/31dover,31Dover,http://www.31dover.com,E-Commerce|Wine And Spirits,2274716.0,operating,GBR,London,1,2012-07-01 00:00:00.000000000,2014-03-01,2014-03-01,608 days 00:00:00,0,11,7000000.0
/organization/321lend-inc,"321Lend, Inc.",http://www.321lend.com,FinTech|Peer-to-Peer|Personal Finance|Venture Capital,0.0,operating,USA,San Francisco,1,2014-03-01 00:00:00.000000000,2015-02-16,2015-02-16,352 days 00:00:00,33,3,4810000.0
/organization/33across,33Across,http://www.33across.com,Advertising|Advertising Platforms|Content Discovery|Internet|Social Media|Social Media Platforms|Social Network Media,25654560.0,operating,USA,New York,5,2007-09-01 00:00:00.000000000,2009-02-06,2012-07-19,524 days 00:00:00,54,18,5000000.0
/organization/33coupons,33Coupons,http://33coupons.in,Internet,20000.0,operating,IND,Kanpur,1,2015-05-01 00:00:00.000000000,2015-07-06,2015-07-06,66 days 00:00:00,62,6,2860000.0
/organization/360cities,360Cities,http://360cities.net,Curated Web|Maps|Photography|Virtual Worlds,0.0,operating,CZE,Prague,1,2007-01-01 00:00:00.000000000,2007-12-01,2007-12-01,334 days 00:00:00,20,16,4800000.0
/organization/360fly-inc,"360fly, Inc.",http://www.360fly.com,Consumer Electronics|Software,17800000.0,operating,USA,Pittsburgh,1,1998-01-01 00:00:00.000000000,2014-08-11,2014-08-11,6066 days 00:00:00,8,21,20000000.0
/organization/360guanxi,360Guanxi,http://www.360guanxi.com/index.html,Biotechnology|Life Sciences|Media|News|Pharmaceuticals,5000000.0,operating,CHN,Shanghai,1,2000-01-01 00:00:00.000000000,2009-06-01,2009-06-01,3439 days 00:00:00,0,2,
/organization/360imaging,360imaging,http://www.360imaging.com,Biotechnology|Dental,1000000.0,operating,USA,Atlanta,2,2005-01-01 00:00:00.000000000,2011-11-01,2013-01-01,2495 days 00:00:00,110,8,5158000.0
/organization/360incentives-com,360incentives.com,http://www.360incentives.com,Software,7650000.0,operating,CAN,Whitby,1,2008-01-01 00:00:00.000000000,2013-01-15,2013-01-15,1841 days 00:00:00,0,0,
/organization/360learning,360Learning,http://en.360learning.com/,Communities|Corporate Training|Education,1543920.0,operating,FRA,Paris,1,2010-01-01 00:00:00.000000000,2013-09-30,2013-09-30,1368 days 00:00:00,370,20,40000000.0
/organization/360quan,360Quan,http://www.360quan.com,Internet|Social Media|Social Network Media,23000000.0,operating,CHN,missing,3,2006-03-28 00:00:00.000000000,2006-02-08,2008-07-01,-48 days +00:00:00,0,7,
/organization/360t,360T,http://www.360t.com,Finance|FinTech,0.0,acquired,DEU,Frankfurt,1,2000-01-01 00:00:00.000000000,2012-02-16,2012-02-16,4429 days 00:00:00,270,6,70000000.0
/organization/365-data-centers,365 Data Centers,http://365datacenters.com,Data Centers|Information Technology|Internet|Services,16000000.0,operating,USA,Emeryville,1,2012-01-01 00:00:00.000000000,2014-09-10,2014-09-10,983 days 00:00:00,140,31,21300000.0
/organization/365-docobites,365 docobites,http://365docobites.com/,Entertainment,0.0,operating,AUS,Sydney,1,2013-01-01 00:00:00.000000000,2014-03-31,2014-03-31,454 days 00:00:00,47,4,3707000.0
/organization/365-retail-markets,365 Retail Markets,http://www.365retailmarkets.com,Point of Sale|SaaS|Software,0.0,operating,USA,Troy,3,2009-08-01 00:00:00.000000000,2013-04-01,2015-05-29,1339 days 00:00:00,260,29,52000000.0
/organization/365looks,365looks,http://365looks.com,Artificial Intelligence|Fashion|Technology,609229.0,operating,ESP,missing,4,2011-12-12 00:00:00.000000000,2011-12-01,2012-09-01,-11 days +00:00:00,1,1,266000.0
/organization/365scores,365Scores,http://biz.365scores.com,Android|Apps|iPhone|Mobile|Sports,6700000.0,operating,GBR,London,2,2008-01-01 00:00:00.000000000,2013-01-28,2014-09-29,1854 days 00:00:00,110,8,2500000.0
/organization/365webcall,365webcall,http://www.365webcall.com,Enterprises|Enterprise Software,0.0,operating,CHN,Hangzhou,1,2000-06-06 20:46:43.240577680,2004-03-01,2004-03-01,1363 days 03:13:16.759422320,3,0,
/organization/36kr,36Kr,http://36kr.com,Blogging Platforms|Internet|Public Relations|Social Media|Startups,1573976.0,operating,CHN,Beijing,3,1999-01-01 00:00:00.000000000,2011-04-01,2015-10-15,4473 days 00:00:00,640,6,57038000.0
/organization/37coins,37coins,http://www.37coins.com,Bitcoin,525000.0,operating,USA,Sunnyvale,2,2014-01-01 00:00:00.000000000,2014-03-15,2014-06-01,73 days 00:00:00,48,4,794000.0
/organization/37mhealth,37mhealth,http://www.37mhealth.com/,Mobile,1629549.0,operating,CHN,missing,1,2013-01-01 00:00:00.000000000,2014-03-01,2014-03-01,424 days 00:00:00,0,1,
/organization/37signals,Basecamp,https://basecamp.com/,Project Management|SaaS|Social Media|Software,0.0,operating,USA,Chicago,1,1999-01-01 00:00:00.000000000,2006-07-01,2006-07-01,2738 days 00:00:00,130,11,41000000.0
/organization/38-zeros,38 Zeros,http://www.38zeros.com/,Software,800000.0,operating,USA,Portland,1,2011-06-16 20:46:43.240577680,2015-03-11,2015-03-11,1363 days 03:13:16.759422320,2,1,9993000.0
/organization/382-communications,382 Communications,http://382com.com,Mobile,1600000.0,operating,USA,Quincy,1,2010-01-01 00:00:00.000000000,2012-01-13,2012-01-13,742 days 00:00:00,14,9,35000000.0
/organization/39-health,39 Health,http://corp.39.net,Health and Wellness,3750000.0,operating,CHN,Guangzhou,2,2002-06-06 20:46:43.240577680,2006-03-01,2007-03-01,1363 days 03:13:16.759422320,18,8,
/organization/3baysover,3BaysOver,http://www.3baysover.com,Networking|Online Travel|Travel,1719583.0,operating,CHE,Geneva,2,2011-08-01 00:00:00.000000000,2011-08-01,2014-07-10,0 days 00:00:00,4,5,1400000.0
/organization/3c-interactive,3Cinteractive,http://www.3C.com,Business Services|Marketing Automation|Mobile,6000000.0,operating,USA,Boca Raton,1,2005-01-01 00:00:00.000000000,2011-03-01,2011-03-01,2250 days 00:00:00,6,6,
/organization/3c-plus,3C Plus,http://www.3cplusnow.com,Cloud Computing|Communications Hardware|Contact Centers|Customer Service|Internet|Software|VoIP|Web Development,75000.0,operating,BRA,Curitiba,1,2013-01-10 00:00:00.000000000,2013-01-10,2013-01-10,0 days 00:00:00,24,19,471000.0
/organization/3ci,3CI,http://www.3ci.bz.it/en-US/Products.html,Biotechnology,133620.0,operating,ITA,Bolzano,1,2008-01-01 00:00:00.000000000,2011-01-01,2011-01-01,1096 days 00:00:00,0,7,
/organization/3claps-the-fastest-baby-fashion,3Claps,http://www.3claps.com,Babies|Big Data Analytics|E-Commerce|Fashion|Kids,35000.0,operating,USA,New York,1,2015-02-01 00:00:00.000000000,2015-07-01,2015-07-01,150 days 00:00:00,2,6,2000000.0
/organization/3clickemr-corporation,3ClickEMR Corporation,http://www.3clickemr.com,Consumer Electronics|Electronic Health Records|Health Care|iPad|Software,500000.0,closed,USA,West Roxbury,2,2010-06-23 00:00:00.000000000,2010-06-23,2011-06-01,0 days 00:00:00,0,0,
/organization/3clogic,3CLogic,http://www.3clogic.com,Customer Service|Sales and Marketing|Software|Telephony,9311190.0,operating,USA,Rockville,4,2005-01-01 00:00:00.000000000,2013-01-14,2015-07-07,2935 days 00:00:00,150,16,9375000.0
/organization/3crowd-technologies,XDN/3Crowd Technologies,http://www.3crowd.com,Enterprise Software,7289000.0,acquired,USA,San Mateo,3,2010-01-01 00:00:00.000000000,2009-12-22,2012-07-01,-10 days +00:00:00,120,0,30099000.0
/organization/3d-4u,3D-4U,http://3d-4u.com,3D|3D Technology|Events,750000.0,operating,USA,Pullman,1,2012-01-01 00:00:00.000000000,2014-10-14,2014-10-14,1017 days 00:00:00,37,3,4898000.0
/organization/3d-biomatrix,3D Biomatrix,http://3dbiomatrix.com,Biotechnology,1465000.0,operating,USA,Ann Arbor,2,2010-01-01 00:00:00.000000000,2009-10-05,2013-02-05,-88 days +00:00:00,110,3,3670000.0
